customer_id,age,gender,city,department,latitude,longitude,income_bracket,occupation,education_level,marital_status,household_size,acquisition_channel,customer_segment,savings_account,credit_card,personal_loan,investment_account,insurance_product,active_products,app_logins_frequency,feature_usage_diversity,bill_payment_user,auto_savings_enabled,credit_utilization_ratio,international_transactions,failed_transactions,tx_count,avg_tx_value,total_tx_volume,first_tx,last_tx,base_satisfaction,tx_satisfaction,product_satisfaction,satisfaction_score,nps_score,last_survey_date,support_tickets_count,resolved_tickets_ratio,app_store_rating,feedback_sentiment,feature_requests,complaint_topics,clv_segment,monthly_transaction_count,average_transaction_value,total_transaction_volume,transaction_frequency,last_transaction_date,preferred_transaction_type,first_transaction_date,weekend_transaction_ratio,avg_daily_transactions,customer_tenure,churn_probability,customer_lifetime_value
58458273,44,Male,Medellin,Antioquia,5.0743694,-75.5081167,Low,Hairdresser,High School,Single,3,Organic,occasional,TRUE,TRUE,TRUE,FALSE,TRUE,4,15,4,TRUE,FALSE,0.304913222,0,0,11,1894436.364,20838800,1/4/23,10/29/23,8.565458282,0.055,0.8,4,-31,6/6/23,1,1,4.5,Positive,,,Gold,3.454545455,616338.1579,23420850,0.110144928,12/15/23,Transfer,1/4/23,0.210526316,0.110144928,11.96666667,0.234491045,56078943.54
45613218,44,Male,Pasto,Narino,1.2140275,-77.2785096,Low,Musician,Bachelor,Divorced,4,Organic,inactive,TRUE,TRUE,FALSE,FALSE,FALSE,4,26,4,TRUE,FALSE,0.127259537,1,1,46,502694.5652,23123950,1/10/23,12/25/23,7.678142194,0.23,0.4,4,-26,12/21/23,2,0.5,4,Positive,Budgeting tools,,Silver,1.444444444,7373184.615,95851400,0.036211699,12/29/23,Transfer,1/10/23,0.230769231,0.036211699,11.96666667,0.214507569,65605697.2
79036580,45,Female,Bogota,Cundinamarca,4.6533817,-74.0836331,Medium,Salesperson,High School,Single,1,Organic,inactive,TRUE,FALSE,FALSE,TRUE,FALSE,2,48,2,TRUE,TRUE,,0,0,30,570435,17113050,1/26/23,12/11/23,6.910764802,0.15,0.4,4,-33,6/5/23,1,1,4,Positive,"Mobile check deposit, International transfers",Fees,Bronze,1.3,7193153.846,93511000,0.04,12/17/23,Transfer,1/26/23,0.230769231,0.04,11.23333333,0.298463822,55522070.69
83230898,45,Male,Cali,Valle del Cauca,3.4108435,-76.5812127,Medium,Driver,Bachelor,Single,4,Referral,regular,TRUE,FALSE,FALSE,FALSE,FALSE,4,19,2,FALSE,FALSE,,2,0,30,4980983.333,149429500,2/2/23,12/12/23,8.976880029,0.15,0.2,5,-12,7/24/23,1,1,4.5,Positive,,,Gold,38.16666667,575935.8079,263778600,1.275766017,12/29/23,Transfer,2/2/23,0.325327511,1.275766017,11.96666667,0.205843907,438005669.4
20971700,44,Female,Santa Marta,Magdalena,11.2320944,-74.1950916,Low,Insurance Agent,High School,Married,4,Organic,occasional,TRUE,TRUE,FALSE,FALSE,TRUE,1,15,2,TRUE,FALSE,0.271284679,1,0,25,1720836,43020900,1/4/23,11/30/23,5.788663117,0.125,0.6,3,-58,6/27/23,2,0,5,Positive,Mobile check deposit,,Silver,1.666666667,1630965,16309650,0.039525692,12/16/23,Transfer,1/4/23,0.3,0.039525692,8.866666667,0.406713267,93422184.91
59637944,44,Female,Cali,Valle del Cauca,3.4108435,-76.5812127,Low,Manager,Bachelor,Divorced,2,Paid Ad,occasional,TRUE,TRUE,FALSE,TRUE,TRUE,1,15,5,TRUE,TRUE,0.229732256,0,0,180,1535715,276428700,1/4/23,12/29/23,9.938830189,0.9,0.8,5,-9,12/31/23,0,0,4.5,Positive,"Cryptocurrency trading, Budgeting tools",App performance,Platinum,2.272727273,1387140,34678500,0.076923077,12/13/23,Transfer,1/4/23,0.44,0.076923077,11.36666667,0.362268822,620224021.1
29098171,44,Male,Bogota,Cundinamarca,4.6533817,-74.0836331,Low,Real Estate Agent,High School,Divorced,2,Referral,regular,TRUE,TRUE,FALSE,FALSE,FALSE,1,59,2,FALSE,FALSE,0.08836533,0,0,13,4594753.846,59731800,1/20/23,12/5/23,7.904010404,0.065,0.4,4,-30,10/20/23,0,0,4,Positive,"Mobile check deposit, Cryptocurrency trading",Transaction issues,Gold,1.333333333,1603116.667,19237400,0.041522491,12/1/23,Transfer,1/20/23,0.25,0.041522491,10.56666667,0.34248836,184633956.3
34209980,44,Female,Cucuta,Norte,7.8971458,-72.5080387,High,Firefighter,Bachelor,Married,4,Referral,power,TRUE,TRUE,FALSE,TRUE,FALSE,1,19,4,TRUE,FALSE,0.222271547,2,0,16,13427690.63,214843050,1/28/23,12/13/23,7.567152481,0.08,0.6,4,-27,7/13/23,0,0,4.5,Positive,,,Platinum,13.58333333,4795032.515,781590300,0.460451977,12/27/23,Transfer,1/28/23,0.263803681,0.460451977,11.86666667,0.375928492,445173067.1
25559230,45,Male,Cali,Valle del Cauca,3.4108435,-76.5812127,High,Doctor,PhD,Single,3,Paid Ad,inactive,TRUE,TRUE,FALSE,TRUE,FALSE,1,19,4,TRUE,FALSE,0.127377003,0,1,143,565271.3287,80833800,1/7/23,12/25/23,7.56358846,0.715,0.6,4,-31,4/12/23,1,1,4.5,Positive,Budgeting tools,,Gold,4.25,1290399.02,65810350,0.148688047,12/26/23,Transfer,1/7/23,0.254901961,0.148688047,11.53333333,0.378066129,186353631.3
32506047,45,Female,Manizales,Caldas,5.0743694,-75.5081167,Medium,Police Officer,Bachelor,Divorced,6,Paid Ad,occasional,TRUE,TRUE,FALSE,FALSE,FALSE,1,11,0,FALSE,FALSE,0.150551139,0,0,19,1564234.211,29720450,1/9/23,12/24/23,6.37254994,0.095,0.4,3,-51,10/13/23,0,0,4,Positive,Budgeting tools,,Gold,1.5,470300,5643600,0.04040404,11/28/23,Transfer,1/9/23,0.083333333,0.04040404,10.93333333,0.41930923,69909701.15
97255618,44,Female,Bucaramanga,Santander,7.1669842,-73.1047294,Low,Plumber,High School,Single,3,Paid Ad,inactive,TRUE,FALSE,TRUE,TRUE,FALSE,3,11,2,FALSE,TRUE,,0,1,10,362160,3621600,1/4/23,12/11/23,7.667000927,0.05,0.6,4,-35,12/18/23,0,0,5,Positive,Savings goals,,Bronze,4.916666667,521616.9492,30775400,0.166666667,12/26/23,Transfer,1/4/23,0.186440678,0.166666667,11.9,0.29494937,10795539.6
65142979,45,Male,Cali,Valle del Cauca,3.4108435,-76.5812127,Medium,Veterinarian,High School,Married,6,Organic,regular,FALSE,FALSE,TRUE,TRUE,FALSE,1,26,2,TRUE,TRUE,,2,0,29,5218412.069,151333950,1/11/23,12/29/23,8.914442572,0.145,0.4,5,-11,3/16/23,2,1,4.5,Positive,"Budgeting tools, International transfers",,Platinum,3.454545455,5062121.053,192360600,0.107954545,12/26/23,Transfer,1/11/23,0.315789474,0.107954545,11.83333333,0.344422984,409856888.3
68681925,45,Male,Bogota,Cundinamarca,4.6533817,-74.0836331,Medium,Mechanic,High School,Married,2,Organic,inactive,TRUE,FALSE,FALSE,FALSE,TRUE,1,26,0,TRUE,FALSE,,1,0,10,649160,6491600,1/16/23,11/12/23,7.153239897,0.05,0.4,4,-33,12/20/23,0,0,4,Positive,,Customer service,Bronze,2,2114910,42298200,0.064935065,12/7/23,Transfer,1/16/23,0.2,0.064935065,11,0.366645206,14442371.12
10223819,44,Male,Bogota,Cundinamarca,4.6533817,-74.0836331,Medium,Nurse,High School,Single,1,Organic,regular,TRUE,FALSE,TRUE,TRUE,TRUE,2,7,3,FALSE,FALSE,,0,0,20,4308057.5,86161150,1/7/23,12/16/23,8.023988742,0.1,0.8,4,-29,2/16/23,0,0,5,Positive,"Mobile check deposit, Savings goals",Fees,Gold,1.571428571,3830381.818,42134200,0.033742331,12/19/23,Transfer,1/7/23,0.272727273,0.033742331,11.2,0.357723198,178087548.9
87294160,45,Male,Cali,Valle del Cauca,3.4108435,-76.5812127,Medium,Teacher,Bachelor,Married,5,Paid Ad,inactive,TRUE,FALSE,FALSE,FALSE,FALSE,1,41,3,TRUE,TRUE,,0,0,17,472726.4706,8036350,1/5/23,12/25/23,10.46724326,0.085,0.2,5,-5,6/15/23,1,1,4,Positive,Mobile check deposit,,Bronze,2.8,1594189.286,44637300,0.085365854,12/27/23,Transfer,1/5/23,0.285714286,0.085365854,11,0.330043295,23679860.25
46268627,45,Male,Bogota,Cundinamarca,4.6533817,-74.0836331,Low,Chef,Bachelor,Single,5,Organic,regular,TRUE,FALSE,TRUE,FALSE,FALSE,3,4,6,TRUE,FALSE,,0,1,10,4455725,44557250,3/22/23,12/4/23,8.432798605,0.05,0.4,4,-26,3/2/23,1,0,4,Positive,,,Gold,1.888888889,1677729.412,28521400,0.051204819,12/17/23,Transfer,3/22/23,0.117647059,0.051204819,11.46666667,0.321265102,189871544.3
72745175,44,Female,Bogota,Cundinamarca,4.6533817,-74.0836331,Very High,Dentist,PhD,Single,3,Paid Ad,inactive,TRUE,TRUE,FALSE,TRUE,FALSE,1,11,2,FALSE,FALSE,0.409725427,0,0,88,588886.3636,51822000,1/6/23,12/28/23,7.209106578,0.44,0.6,4,-27,6/6/23,0,0,4,Positive,,Account security,Bronze,2,605425,13319350,0.067484663,12/19/23,Transfer,1/6/23,0.227272727,0.067484663,11.2,0.39494937,127050011.7
57278684,45,Male,Cali,Valle del Cauca,3.4108435,-76.5812127,Medium,Hairdresser,High School,Married,4,Referral,occasional,TRUE,TRUE,FALSE,TRUE,FALSE,5,52,2,TRUE,FALSE,0.337480534,0,0,41,1648164.634,67574750,1/10/23,12/21/23,8.946146482,0.205,0.6,5,-8,3/25/23,0,0,3.5,Neutral,"Savings goals, Budgeting tools",,Silver,2,660777.5,13215550,0.06006006,12/18/23,Withdrawal,1/10/23,0.6,0.06006006,11.46666667,0.124597163,191124374.6
70779108,44,Female,Medellin,Antioquia,5.0743694,-75.5081167,Low,Cashier,Bachelor,Married,3,Organic,regular,TRUE,FALSE,FALSE,FALSE,FALSE,3,22,3,TRUE,FALSE,,0,0,12,5347537.5,64170450,2/9/23,12/25/23,7.58132584,0.06,0.2,4,-30,10/15/23,3,0.666666667,4,Positive,"Savings goals, International transfers",Account security,Silver,2.181818182,1582625,37983000,0.071641791,12/27/23,Transfer,2/9/23,0.083333333,0.071641791,11.23333333,0.270541498,194487253.7
35782888,45,Female,Cartagena,Bolivar,10.3873369,-75.5196631,Medium,Lawyer,High School,Single,5,Referral,power,TRUE,TRUE,FALSE,FALSE,FALSE,1,30,0,TRUE,FALSE,0.44993345,0,0,12,19233120.83,230797450,1/8/23,11/11/23,8.326065446,0.06,0.4,4,-25,7/22/23,1,1,3.5,Neutral,"International transfers, Budgeting tools",,Gold,1.6,1444640.625,23114250,0.051446945,12/25/23,Transfer,1/8/23,0.0625,0.051446945,10.5,0.361705043,283291616.5
72351977,45,Female,Medellin,Antioquia,5.0743694,-75.5081167,Very High,Lawyer,PhD,Single,2,Referral,occasional,TRUE,TRUE,TRUE,FALSE,FALSE,1,15,4,TRUE,FALSE,0.137718336,0,0,14,1748017.857,24472250,1/15/23,12/20/23,5.430691404,0.07,0.6,3,-60,3/9/23,0,0,4,Positive,"Budgeting tools, Cryptocurrency trading",,Silver,1.714285714,1507045.833,18084550,0.048780488,12/21/23,Transfer,1/15/23,0.166666667,0.048780488,8.466666667,0.408850905,56484448.77
24379629,44,Male,Bogota,Cundinamarca,4.6533817,-74.0836331,Medium,Accountant,High School,Single,4,Paid Ad,regular,TRUE,FALSE,FALSE,FALSE,TRUE,3,22,5,FALSE,TRUE,,0,0,13,7788634.615,101252250,1/8/23,12/27/23,9.815560295,0.065,0.4,5,-8,6/4/23,0,0,4,Positive,"Mobile check deposit, Savings goals",,Gold,1.5,5288633.333,79329500,0.043103448,12/25/23,Transfer,1/8/23,0.2,0.043103448,11.73333333,0.248319276,230163800.6
32506094,45,Male,Medellin,Antioquia,5.0743694,-75.5081167,Medium,Chef,High School,Married,3,Paid Ad,occasional,TRUE,TRUE,TRUE,FALSE,FALSE,3,22,3,TRUE,FALSE,0.135225728,0,0,139,1813883.453,252129800,1/8/23,12/26/23,8.381683002,0.695,0.6,5,-1,5/23/23,1,0,4,Positive,,App performance,Platinum,6,1505725.694,108412250,0.208695652,12/17/23,Transfer,1/8/23,0.25,0.208695652,11.9,0.250456913,630564488.1
54919407,44,Female,Medellin,Antioquia,5.0743694,-75.5081167,Medium,Nurse,Bachelor,Single,5,Organic,occasional,TRUE,TRUE,FALSE,TRUE,FALSE,3,26,2,FALSE,FALSE,0.214462853,0,0,42,1431448.81,60120850,1/5/23,12/27/23,6.948978173,0.21,0.6,4,-29,12/14/23,0,0,4,Positive,"Cryptocurrency trading, Budgeting tools",,Silver,1.714285714,6461929.167,77543150,0.041666667,11/24/23,Transfer,1/5/23,0.083333333,0.041666667,10.76666667,0.264507569,155293656.1
59769070,44,Male,Cali,Valle del Cauca,3.4108435,-76.5812127,High,Nurse,High School,Widowed,3,Partnership,occasional,FALSE,TRUE,FALSE,FALSE,FALSE,3,22,1,TRUE,FALSE,0.439377718,0,0,151,1841074.834,278002300,1/6/23,12/26/23,8.453114433,0.755,0.2,4,-27,2/6/23,0,0,4,Positive,"Mobile check deposit, Cryptocurrency trading",Customer service,Platinum,1.727272727,4629207.895,87954950,0.061093248,12/14/23,Withdrawal,1/6/23,0.052631579,0.061093248,10.86666667,0.270541498,646377009.8
33685747,45,Female,Bogota,Cundinamarca,4.6533817,-74.0836331,High,Salesperson,Bachelor,Divorced,8,Referral,occasional,TRUE,TRUE,TRUE,FALSE,FALSE,1,37,2,FALSE,FALSE,0.512607849,0,0,13,1913765.385,24878950,1/22/23,12/29/23,7.857635649,0.065,0.6,4,-25,9/17/23,2,1,4,Positive,International transfers,,Silver,3.090909091,1489404.412,50639750,0.100294985,12/22/23,Transfer,1/22/23,0.205882353,0.100294985,11.53333333,0.355115744,77574176.24
74711285,45,Female,Medellin,Antioquia,5.0743694,-75.5081167,Medium,Salesperson,High School,Married,3,Partnership,regular,TRUE,FALSE,FALSE,FALSE,FALSE,1,19,1,FALSE,TRUE,,1,0,14,4720532.143,66087450,1/6/23,12/5/23,6.736404135,0.07,0.2,3,-47,12/28/23,0,0,5,Positive,Mobile check deposit,,Gold,1.5,14095216.67,169142600,0.037974684,12/14/23,Transfer,1/6/23,0.166666667,0.037974684,11.03333333,0.400288352,151936363.2
83099894,44,Male,Barranquilla,Atlantico,11.0101922,-74.8231794,Low,Designer,High School,Married,5,Partnership,occasional,FALSE,FALSE,FALSE,FALSE,FALSE,1,19,0,TRUE,FALSE,,1,1,14,1781803.571,24945250,1/27/23,12/28/23,8.24738255,0.07,0,4,-20,9/26/23,1,1,2,Negative,"International transfers, Cryptocurrency trading",App performance,Bronze,2.090909091,1417695.652,32607000,0.065155807,12/28/23,Transfer,1/27/23,0.304347826,0.065155807,11.8,0.375928492,76871733.7
15728890,44,Female,Barranquilla,Atlantico,11.0101922,-74.8231794,High,Journalist,High School,Single,4,Referral,regular,TRUE,TRUE,FALSE,FALSE,FALSE,4,19,1,TRUE,TRUE,0.177779746,0,2,46,4523657.609,208088250,1/7/23,11/25/23,9.589712722,0.23,0.4,5,-17,4/2/23,1,0,4.5,Positive,,App performance,Platinum,6.75,545562.3457,44190550,0.230769231,12/21/23,Transfer,1/7/23,0.271604938,0.230769231,11.96666667,0.20370627,448144589.7
28311802,44,Female,Bogota,Cundinamarca,4.6533817,-74.0836331,High,Waiter,Bachelor,Single,4,Referral,inactive,TRUE,TRUE,FALSE,TRUE,FALSE,2,7,4,TRUE,FALSE,0.153560197,1,0,10,404925,4049250,4/13/23,12/14/23,7.221395078,0.05,0.6,4,-30,1/12/23,0,0,5,Positive,Budgeting tools,,Bronze,1.727272727,3620618.421,68791750,0.059375,12/13/23,Transfer,4/13/23,0.105263158,0.059375,11.2,0.357723198,21052934.24
65536252,45,Male,Cucuta,Norte,7.8971458,-72.5080387,Medium,Hairdresser,Bachelor,Single,5,Paid Ad,occasional,TRUE,TRUE,TRUE,FALSE,FALSE,1,15,2,TRUE,FALSE,0.348208258,0,0,69,1616622.464,111546950,1/7/23,12/28/23,7.781456118,0.345,0.6,4,-25,6/23/23,0,0,4,Positive,"International transfers, Savings goals",App performance,Gold,3,650940.2778,23433850,0.105571848,12/23/23,Payment,1/7/23,0.166666667,0.105571848,11.56666667,0.386628682,274560167.7
79036670,45,Female,Bogota,Cundinamarca,4.6533817,-74.0836331,Low,Pharmacist,Bachelor,Divorced,6,Organic,regular,TRUE,FALSE,FALSE,TRUE,TRUE,1,11,3,FALSE,TRUE,,0,0,16,6190028.125,99040450,1/15/23,12/22/23,6.643784962,0.08,0.6,3,-50,4/19/23,1,1,4.5,Positive,,,Gold,6.333333333,5226770.395,397234550,0.212885154,12/27/23,Transfer,1/15/23,0.289473684,0.212885154,11.96666667,0.41930923,258762448.6
80609535,44,Female,Bogota,Cundinamarca,4.6533817,-74.0836331,High,Psychologist,Master,Married,6,Referral,inactive,TRUE,TRUE,TRUE,FALSE,FALSE,1,11,5,FALSE,FALSE,0.327950125,1,2,29,582850,16902650,1/6/23,12/24/23,7.502458614,0.145,0.6,4,-36,3/4/23,2,0.5,5,Positive,"International transfers, Mobile check deposit",,Bronze,5.5,1661338.636,109648350,0.184357542,12/28/23,Transfer,1/6/23,0.181818182,0.184357542,11.96666667,0.39494937,47709665.38
42729728,45,Male,Bogota,Cundinamarca,4.6533817,-74.0836331,Medium,Artist,High School,Married,2,Organic,occasional,TRUE,TRUE,FALSE,FALSE,FALSE,1,30,4,TRUE,TRUE,0.359074438,0,0,19,1668497.368,31701450,1/10/23,10/22/23,9.31356401,0.095,0.4,5,-7,8/26/23,3,0.666666667,4,Positive,"Budgeting tools, International transfers",Transaction issues,Silver,1.666666667,1968095,19680950,0.043859649,12/12/23,Payment,1/10/23,0.1,0.043859649,8.166666667,0.339482821,91008114.74
50987275,45,Male,Bucaramanga,Santander,7.1669842,-73.1047294,High,Teacher,Master,Single,5,Organic,inactive,TRUE,TRUE,TRUE,FALSE,FALSE,3,15,1,FALSE,TRUE,0.089608984,0,0,35,579447.1429,20280650,1/23/23,12/17/23,7.914928511,0.175,0.6,4,-26,8/16/23,0,0,5,Positive,,,Gold,7.333333333,1578414.773,138900500,0.245810056,12/29/23,Transfer,1/23/23,0.272727273,0.245810056,11.93333333,0.286628682,58427497.54
82837772,45,Male,Medellin,Antioquia,5.0743694,-75.5081167,Medium,Teacher,High School,Divorced,3,Organic,power,TRUE,TRUE,FALSE,TRUE,FALSE,2,44,2,FALSE,FALSE,0.541292219,0,0,61,15924255.74,971379600,1/11/23,12/18/23,9.187344515,0.305,0.6,5,-15,5/2/23,1,1,4.5,Positive,,Transaction issues,Platinum,1.9,1729039.474,32851750,0.065972222,12/7/23,Transfer,1/11/23,0.210526316,0.065972222,10.33333333,0.278250121,1566234570
81395982,44,Male,Bucaramanga,Santander,7.1669842,-73.1047294,Low,Insurance Agent,High School,Married,3,Paid Ad,regular,TRUE,FALSE,TRUE,FALSE,FALSE,4,33,3,TRUE,TRUE,,0,1,16,5705815.625,91293050,1/12/23,12/28/23,7.477789955,0.08,0.4,4,-22,6/2/23,0,0,4,Positive,,Transaction issues,Platinum,45.5,1620414.652,884746400,1.520891365,12/29/23,Transfer,1/12/23,0.261904762,1.520891365,11.96666667,0.20645938,194404131.4
82968848,44,Male,Cali,Valle del Cauca,3.4108435,-76.5812127,Low,Journalist,High School,Married,5,Paid Ad,inactive,FALSE,TRUE,FALSE,FALSE,FALSE,2,15,0,TRUE,FALSE,0.07243863,1,0,14,624010.7143,8736150,2/18/23,12/29/23,7.837826899,0.07,0.2,4,-32,3/9/23,1,1,4.5,Positive,,,Bronze,1.545454545,445308.8235,7570250,0.04815864,12/28/23,Payment,2/18/23,0.235294118,0.04815864,11.8,0.334491045,26975098.24
13238544,44,Female,Medellin,Antioquia,5.0743694,-75.5081167,Low,Engineer,High School,Single,2,Organic,regular,TRUE,TRUE,FALSE,FALSE,FALSE,1,4,3,TRUE,FALSE,0.26115019,0,1,21,5044057.143,105925200,1/20/23,12/18/23,7.09367741,0.105,0.4,4,-16,11/1/23,1,0,4.5,Positive,Mobile check deposit,App performance,Platinum,5.5,1484372.727,97968600,0.190751445,12/29/23,Transfer,1/20/23,0.272727273,0.190751445,11.53333333,0.419127465,281183617.8
61341968,44,Female,Cali,Valle del Cauca,3.4108435,-76.5812127,Low,Waiter,High School,Single,4,Referral,regular,TRUE,TRUE,TRUE,FALSE,TRUE,3,26,7,FALSE,FALSE,0.109232599,1,0,14,4370907.143,61192700,3/3/23,10/20/23,9.017500109,0.07,0.8,5,-13,8/27/23,1,1,4,Positive,,,Gold,2,743645,7436450,0.04,9/29/23,Payment,3/3/23,0.4,0.04,11.36666667,0.242285346,215196065.3
83099927,45,Male,Santa Marta,Magdalena,11.2320944,-74.1950916,Low,Bank Teller,High School,Single,4,Organic,occasional,TRUE,TRUE,FALSE,FALSE,FALSE,3,4,1,TRUE,FALSE,0.231820325,0,0,15,1167940,17519100,1/9/23,12/18/23,8.269699107,0.075,0.4,4,-27,8/25/23,0,0,4.5,Positive,"Budgeting tools, Cryptocurrency trading",Fees,Bronze,3.083333333,518851.3514,19197500,0.114906832,12/16/23,Transfer,1/9/23,0.189189189,0.114906832,11.16666667,0.321265102,51605762.42
97648933,45,Female,Barranquilla,Atlantico,11.0101922,-74.8231794,Medium,Bank Teller,Master,Single,6,Organic,occasional,TRUE,FALSE,FALSE,FALSE,FALSE,2,7,3,TRUE,FALSE,,1,0,10,774965,7749650,2/22/23,12/9/23,7.289278905,0.05,0.2,4,-39,1/11/23,0,0,4.5,Positive,"International transfers, Savings goals",Account security,Bronze,1.727272727,1544747.368,29350200,0.056716418,12/20/23,Withdrawal,2/22/23,0.263157895,0.056716418,11.46666667,0.359860836,31193241.62
60293414,45,Female,Bogota,Cundinamarca,4.6533817,-74.0836331,Medium,Chef,Bachelor,Married,5,Referral,occasional,TRUE,TRUE,FALSE,FALSE,FALSE,3,7,4,TRUE,FALSE,0.321387168,0,0,52,1673926.923,87044200,1/4/23,12/27/23,8.216042615,0.26,0.4,4,-31,3/7/23,0,0,4,Positive,"Savings goals, Cryptocurrency trading",Account security,Silver,2.090909091,12949010.87,297827250,0.070336391,12/10/23,Payment,1/4/23,0.260869565,0.070336391,11.53333333,0.309860836,206623639.3
33947941,44,Male,Bogota,Cundinamarca,4.6533817,-74.0836331,Very High,Lawyer,PhD,Married,4,Organic,occasional,TRUE,TRUE,TRUE,TRUE,FALSE,2,15,2,TRUE,TRUE,0.351411073,2,0,19,1839828.947,34956750,1/15/23,12/12/23,8.183285358,0.095,0.8,4,-29,9/25/23,1,1,4.5,Positive,"Budgeting tools, Cryptocurrency trading",,Bronze,1.625,710361.5385,9234700,0.048148148,12/24/23,Deposit,1/15/23,0.307692308,0.048148148,9.166666667,0.334491045,90024748.39
37355826,44,Male,Medellin,Antioquia,5.0743694,-75.5081167,Low,Engineer,Bachelor,Single,3,Organic,occasional,TRUE,TRUE,TRUE,FALSE,FALSE,2,11,2,TRUE,TRUE,0.313252639,1,0,17,1169070.588,19874200,1/30/23,11/8/23,8.567851271,0.085,0.6,4,-28,12/24/23,0,0,4,Positive,"Savings goals, Mobile check deposit",App performance,Silver,1.444444444,18442915.38,239757900,0.039039039,12/6/23,Payment,1/30/23,0.153846154,0.039039039,11.86666667,0.34494937,62166421.6
88342834,44,Male,Ibague,Tolima,4.4386033,-75.2108857,High,Bank Teller,Bachelor,Single,4,Partnership,regular,TRUE,TRUE,FALSE,FALSE,TRUE,2,26,5,TRUE,TRUE,0.367749685,2,0,47,4733519.149,222475400,1/5/23,12/29/23,9.232954682,0.235,0.6,5,-4,2/5/23,0,0,4,Positive,,Transaction issues,Platinum,1.5,1391433.333,16697200,0.040133779,12/24/23,Transfer,1/5/23,0.333333333,0.040133779,10.13333333,0.292285346,473020440.2
86114615,44,Male,Monteria,Cordoba,8.7509361,-75.8786806,Low,Bank Teller,High School,Married,1,Organic,occasional,FALSE,FALSE,TRUE,TRUE,TRUE,1,7,3,FALSE,FALSE,,1,0,11,1420790.909,15628700,2/13/23,12/23/23,9.768222722,0.055,0.6,5,-16,11/23/23,2,0.5,4.5,Positive,,Transaction issues,Gold,3.333333333,4508996.25,180359850,0.111420613,12/29/23,Transfer,2/13/23,0.225,0.111420613,11.96666667,0.385500976,59236633.24
66322746,44,Male,Cali,Valle del Cauca,3.4108435,-76.5812127,Medium,Plumber,Bachelor,Single,2,Partnership,occasional,TRUE,FALSE,FALSE,FALSE,FALSE,1,44,0,TRUE,TRUE,,0,2,21,1445192.857,30349050,1/17/23,12/19/23,8.483345173,0.105,0.2,4,-28,4/3/23,1,1,4.5,Positive,,,Gold,1.428571429,544540,5445400,0.035211268,10/26/23,Transfer,1/17/23,0.5,0.035211268,11.6,0.348334705,92993740.4
64487742,44,Male,Bogota,Cundinamarca,4.6533817,-74.0836331,Medium,Construction Worker,High School,Married,5,Organic,inactive,TRUE,TRUE,TRUE,FALSE,FALSE,1,15,5,TRUE,TRUE,0.212748994,1,0,27,514301.8519,13886150,1/20/23,12/21/23,6.373994497,0.135,0.6,3,-46,7/7/23,0,0,4,Positive,"Mobile check deposit, International transfers",,Bronze,5.916666667,568584.507,40369500,0.203438395,12/19/23,Payment,1/20/23,0.295774648,0.203438395,11.96666667,0.406713267,38933162.58
73007422,45,Male,Cali,Valle del Cauca,3.4108435,-76.5812127,High,Architect,Master,Married,8,Paid Ad,regular,TRUE,FALSE,FALSE,TRUE,TRUE,2,33,1,TRUE,TRUE,,1,0,16,6008512.5,96136200,1/4/23,12/27/23,7.823828308,0.08,0.6,4,-31,9/2/23,2,0.5,4,Positive,Cryptocurrency trading,Customer service,Silver,2.363636364,1559351.923,40543150,0.082018927,12/24/23,Payment,1/4/23,0.384615385,0.082018927,10.73333333,0.308597018,203720323.5
96731456,45,Female,Bogota,Cundinamarca,4.6533817,-74.0836331,Medium,Farmer,Bachelor,Widowed,5,Referral,power,TRUE,TRUE,TRUE,TRUE,TRUE,1,37,5,TRUE,FALSE,0.183460619,0,0,34,11631273.53,395463300,1/13/23,12/29/23,6.647208488,0.17,1,4,-22,1/10/23,3,1,4.5,Positive,,,Platinum,4.25,1476736.275,75313550,0.143258427,12/29/23,Transfer,1/13/23,0.31372549,0.143258427,11.86666667,0.355115744,827587501
25035072,45,Male,Bucaramanga,Santander,7.1669842,-73.1047294,Medium,Cashier,Bachelor,Single,3,Referral,power,FALSE,TRUE,FALSE,TRUE,FALSE,2,7,2,FALSE,FALSE,0.515474785,0,0,82,14556711.59,1193650350,1/11/23,12/25/23,5.179157599,0.41,0.4,3,-45,3/5/23,1,1,4,Positive,Budgeting tools,Transaction issues,Platinum,1.571428571,7160981.818,78770800,0.047826087,10/28/23,Transfer,1/11/23,0.727272727,0.047826087,9.733333333,0.382083058,1953035866
54526276,45,Other,Bogota,Cundinamarca,4.6533817,-74.0836331,Very High,Teacher,PhD,Single,2,Partnership,regular,TRUE,TRUE,TRUE,TRUE,FALSE,4,37,5,TRUE,FALSE,0.412699738,0,0,29,4242372.414,123028800,1/6/23,12/26/23,9.3989785,0.145,0.8,5,-7,5/8/23,2,0.5,4,Positive,"Savings goals, Mobile check deposit",,Gold,2.25,2175505.556,39159100,0.060200669,11/9/23,Transfer,1/6/23,0.277777778,0.060200669,11.63333333,0.182893521,298308647.9
